,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
strain_027,0.9078625324917587,-0.23133356348320006,2.836205615072989,-0.9590590620403271,-1.582036912867402,1.939971771727305,-1.7020627373738422,2.3320488437333013,7.0004316713461705,5.369828160351276
strain_028,2.476635233459732,-0.46327673080181375,-1.4267947126958007,-0.7594464285967032,-7.239398572541526,-0.9870330025042824,1.3971807001357985,1.2360341212909383,1.9094989751451823,-0.5052982074523759
strain_029,0.4951981616614507,-0.0911048245835822,-4.456922962258522,-6.799025155025798,5.096728026590332,3.61642662444951,4.709342809180007,1.0323849148395388,1.2002230239781282,0.8007587403214065
strain_030,-4.394031799729653,-3.5563165265412047,0.10554482984483135,1.8652316251136747,-7.540198975714687,-4.412963357042283,1.2147104658536862,2.1928042135058803,0.7728228097728537,-3.8242710748075073
strain_031,-5.058805321945625,5.669741571617151,-1.8858789349660532,3.68546570403513,-3.674327669517531,-1.1698377176728294,0.7773430111775157,-1.2067160774253964,0.5825770529218789,-2.2559033348106268
strain_032,-5.5790821392651395,2.1542706499334936,3.347572326895954,-0.5014118258297711,7.581718996094552,-1.295860443546016,-2.211028307637059,5.536527171592042,-7.403218806046048,-7.129235125495503
strain_033,-5.743628086556837,-11.343166062601533,1.2629964417310995,3.869795965943743,6.998083003317544,-7.385509797052813,0.015881515168028174,0.41767733286829334,4.670529238226534,-4.833392981756705
strain_034,1.2231287869612066,-1.3297812767302357,-3.1847728595778624,-1.626574103334595,-2.073845627689954,3.85684387163033,-1.4060953670421341,4.8227553811491894,-3.877251292172823,1.8595001569325582
strain_035,2.8512763971739754,-0.2983605703886567,-2.8459729188198355,-1.4464472550799174,0.08550922536632104,0.4109098544486013,2.756632226043737,5.252084520530067,-1.8100723335447084,1.5829500323619992
strain_036,1.4826287021827749,-7.187395057030701,3.7456610991346126,-0.9530980506604195,0.37608170764527826,1.4845212223294442,0.9948536410244005,-1.0422129314559843,-1.5818119924066751,4.641715008347394
strain_037,-0.5599140846697489,-4.896785963211571,1.4786560258814303,-0.008080751686653875,0.254888606706863,2.290703395165902,3.7674168746347134,4.793680692214334,-3.736702791288887,1.7941649068726797
strain_038,-1.6519848033258888,0.070275567737238,-0.9147584770473136,2.370354299152842,0.4752973012206106,1.7467335306658873,-3.811480520726933,-0.0760709091669686,2.1902512887055146,-0.6329508703587207
strain_039,4.112549449584062,-8.40216503211893,-2.131504077839288,-6.561112410605688,-1.5114721905714854,2.7582187804934217,0.11607465943728215,-1.9217567189351457,0.26792009575055936,2.6865690458216953
strain_040,5.6485545094727225,1.6799819832245608,6.368580298183068,-0.16968791578245065,5.992703414907592,-1.117291043206513,-1.8721661900303253,-3.07643465001437,-0.4807679012100557,2.035206986585933
strain_041,-1.9135948324729977,1.3961761642597894,-0.09834937288876952,7.5066338062268425,-1.2932005428344613,-4.843088041236258,-0.12793408462490402,-1.3319636325291817,1.3378192213846676,0.3795190032367865
strain_042,0.5692918922167773,-4.445036227874176,0.5808844622203088,-1.6503880788163152,-6.055431710091672,0.4464451926995866,-6.128482557155224,-3.0195177586127477,-7.6232978553654815,-0.6353562388903499
strain_043,-0.05075166899941649,-1.71263210535483,4.6675544950573045,3.6743804507445335,2.4013082444094977,-3.082862069102746,1.0767658394760302,-4.383236204139997,-0.04767016503136979,-1.0000483016800752
strain_044,2.1101909794234617,1.8387997197087387,-0.09904001335810544,5.917267641380536,-6.227833042140876,1.6571142464774578,-2.5689278966192792,1.2462147540748407,-0.27127274788611605,-0.9308251659966296
strain_045,-2.6598076427172757,-0.46653532990723184,-1.8493052230646934,-4.037252503624339,-4.639826252465518,2.4730387712106703,0.5477535069818131,-4.232835244087422,5.633663524224953,10.577422627171535
strain_046,2.796272500340298,-1.1494355767562277,4.042927806378593,0.7825757790218616,0.8672708078103059,-3.6296066052573357,-2.790090980527629,-1.138624596869449,-2.7943549180190694,-2.2417099054404086
strain_047,-2.9369154554884473,0.803332464020531,4.171651087978355,-0.8651898741552091,2.28808072806425,0.4003933426982023,-1.541520183635585,-1.6640538014505888,3.824186315691636,-3.3809764657067154
strain_048,-0.23635785722248287,2.0550571883979165,0.7252172099556234,0.2554112662837272,0.21770690375292776,-4.160123469692175,1.2412690996368312,-3.1964682318473843,1.3755163567561965,1.0115785474624424
strain_049,1.4802019036583702,2.304684035632112,-3.8233449692052606,0.10801394824377775,-1.6590729901175056,-10.115843990118066,3.916018697718195,4.298241874271991,5.809952965736885,-3.095429194500233
strain_050,3.095141606752423,5.963538106221298,3.969007871300164,3.9838555608217328,-3.287238511367131,4.070913550882869,0.8098813532368232,-1.2331552340802838,-2.9923991251446296,1.6604676511897227
strain_051,2.428949560922029,1.4613320997475052,1.8398575028984845,2.1767801989991593,0.7508752960738363,-3.9441800995503247,0.9756201973353235,2.1605031841923426,-6.514420724696487,1.180551667476541
strain_052,1.638180616526844,-10.27289758536834,1.9505312376144561,2.784947236430985,-7.629649169180333,-2.1168642911997795,2.4777996136965346,-3.5417959373573513,4.208044883220639,-1.7951523694981877
strain_053,-0.5365388344824368,2.956806020597346,-3.6907229895845415,-3.2697506031197228,-0.06374530852268648,-1.5336480437983482,0.12420170770183264,2.616190438224629,-6.629682056876083,1.7558926463857913
strain_054,-1.353328119719529,0.7355119790157382,-0.3012817235161009,-3.2971928299649607,3.2896399182221403,5.953199423574149,0.5628336323940661,-6.3942042067879745,0.23671210933740877,1.2403197775092132
strain_055,-2.8123602014718854,-0.07749564070929402,2.375740330391921,1.3560150335767724,-1.1656133411575809,-1.5734348497029498,-1.103698502963958,-0.8691029180771799,-3.496722393230944,0.2895113126292299
strain_056,-8.961597573132542,-4.842373142017659,-0.4699826624937846,7.139641558475645,2.6833586104262217,4.526571893621973,-2.943398251494935,-0.9566509453253323,1.1837932627859287,2.5549413063656785
strain_057,-5.37597088254958,6.437452096545623,6.9981676150720356,-4.447577176296716,-1.8703829502519407,3.7352737220356973,-4.542208140561551,3.069790258888243,-1.8624101117649516,0.6696988929356373
strain_058,0.7819173214584028,2.601825061977842,2.234607778040279,1.1466012776591448,-0.020663636131049688,10.015524970313109,-4.770038357473603,-2.7556011673105814,2.745735481859974,0.42969644992935657
strain_059,3.793192761476837,1.4133696015253827,0.37942328003999654,6.813521659386045,-0.4212110728887346,-1.281472211277006,1.35017432509264,2.044382292056736,-2.145149705434758,-1.8441064953392563
strain_060,-2.9686786377645205,1.6685712308996707,0.11400299467773475,-0.7849366530149545,1.1550776339468363,-2.623318038016842,-2.353559689423034,-0.5045453376210793,0.5580085942736477,3.269017535344072
strain_061,0.4729149268156572,-1.6218951049856287,3.295551513680906,1.4166697670508086,0.27832557664624197,3.9069262999384415,7.719635569865949,-3.391474077972972,-4.504098617707228,-3.6003869795716996
strain_062,-4.240798952870374,-2.1566403929597286,-3.2089632219977116,-0.20028554351471792,0.5646984776948591,0.6018283568575963,0.4671711135912406,-2.8703180276688274,3.44498407415856,-1.186528645270307
strain_063,-8.226637145632413,1.5949074786746873,-9.162835625791342,2.615927782606268,0.14657290084110722,0.2124547932311105,-4.854813039988121,-5.20051645939599,-0.010926743399644322,0.8096143529480182
strain_064,-1.7752375754048846,1.1445077551381468,-1.7108818541219593,1.5940500188472888,3.619606553246279,0.22478890348306568,-3.9493995538024675,2.1823339004320985,0.694503434072547,5.305270274676066
strain_065,2.627347569423215,-1.1352511162121246,-1.7831373130373134,-1.6928497521138086,-2.1468789199437612,-1.946004472103055,3.228722381524811,-0.8009409100900796,2.1862279602779022,-1.648244138442189
strain_066,-3.4670119283635272,-1.974891484078369,0.7482860064213103,1.6820476237223156,2.2530364406436325,0.7447184030389985,-2.3632251613264907,-1.5234147894772894,0.20376603910292213,1.7067655949398173
strain_067,4.984767750522338,-1.8603276759642733,-4.161275149333952,0.21560267371200043,0.21879834531433792,-2.234993177397651,0.9540427365620041,1.6967401282769174,-6.122130065899769,-3.908878446597892
strain_068,-7.177817329321328,1.6369491676814214,1.3139691331614511,-6.083263828232119,-2.8665015637179874,-2.2021648879848224,5.864076230177858,0.2892903309696531,1.131023783374814,6.213823308919081
strain_069,3.223785508322233,4.659342465787121,2.4989629984644046,2.3931220531448014,-0.06168646738548756,-0.35887254683199704,-0.053730945215129035,-2.224489756250232,3.083567358681548,3.5615412198048184
strain_070,-4.003881983133468,-0.1771815306388666,1.6216963665239497,-0.34584283564646895,-1.4901358427687825,2.557844975986822,5.209584549375475,4.331999095041282,-4.356240544901434,0.3229236164228373
strain_071,-3.2309245438402323,-1.3063755326250783,-0.4758170866518078,1.4245794919496353,-5.353682981538132,-2.4386849244260778,-0.8536239358535997,4.97401589120569,5.940043599049363,2.7977918619988182
strain_072,1.1635562372419364,1.2382718076978807,-2.417416696330787,-5.074267391265044,1.9857846881633368,2.828433250867387,2.097777476897838,-0.5147686923431519,-0.057318761452760034,-2.530405934406536
strain_073,-0.2670852083622704,0.8117965480594872,0.8560968495204351,1.7291318767436354,-1.3252101728738495,1.5877876164326308,-0.4006562908973723,-1.9470126662123233,-2.5820235414705683,-1.132853494426871
strain_074,-2.6019136532408935,5.5094984285221145,-2.005475811316887,-2.466382723755928,-5.117205318474219,-1.3526312858292333,2.8016121528202005,0.3792687614472994,0.2262729410034919,1.101327470679677
strain_075,-1.6323179887328694,-4.074172734767375,-4.041089745487509,-1.2634537427060202,2.8276184332432663,-1.8219121125271747,5.085388015585459,1.949066692325917,0.2179950281967601,9.767528943962072
strain_076,3.287677526366217,-0.5250936816331153,-2.0145031630807915,-0.5680317463482432,-3.167337831410271,0.6121414670116515,3.5790413514575543,-5.018945521795814,-1.300772104244142,-3.534486557348991
strain_077,5.62071717107276,-5.824076652087007,4.027426388053099,0.735365953072261,6.119937476783211,1.4675650507459594,-2.897124101152882,-0.5026042534811328,1.1314118550867636,0.44350990787056016
strain_078,-0.28842149983480364,-0.011313040323741369,-0.6137196893264365,2.931499875773556,2.5604172183711484,-1.6324450375412989,1.5590612146974874,2.755216251896115,-2.842632317974647,-0.9004074530780272
strain_079,3.965092294710942,0.2688306301623877,-2.140421245686888,0.9547471255294171,2.9843545079275664,3.1465053217175507,-1.6728009447740675,5.064965202598152,2.535269905674192,-1.0112634824455495
strain_080,-1.2989608384629296,0.5044989620859948,-1.5755780142094327,-0.07137132140830056,-4.360018256644681,1.6469022435033316,-10.854658143692218,-1.2465695596572062,-1.6826766797430834,-5.298252956260747
strain_081,2.2528571531092934,-1.6703425805222085,-1.079597705407577,5.548224442596025,2.5859326679941192,-1.718436603819581,-1.205463532839832,-1.919295932715935,-1.6547745652726389,5.611992576177082
strain_082,1.5933459701910253,4.551819896374284,6.2755088943283495,4.406377417587385,0.6855397365111524,3.327156094161659,11.602848860120337,-2.247272798112841,-2.6820463372576473,0.10205039770206939
strain_083,-3.4180137888621744,-0.46274586482049557,4.734847562716432,0.2347414331198738,0.19247024859344583,-1.2424133245858762,1.3611411360825478,4.7837365068355995,-3.090719427227284,0.7845851391852163
strain_084,2.5841833706547312,2.3869983156582593,1.1397957617190198,0.8258431521407492,8.764728855382325,2.6075403897125007,3.9235501653749374,-5.1941473110029355,6.422319016367904,2.2036431654813358
strain_085,7.7108047469041665,1.7495644418634932,2.215873682269024,3.160946472496866,-1.8574255512249376,-3.242155589432914,-0.08891173749550876,-3.8126502900375216,4.069079371689599,-4.741122761201276
strain_086,9.017485511225331,2.193488183077594,0.04643255387654978,1.2800637648130284,-0.6432127972645206,2.897922855873875,-1.670783645298854,11.176497829839105,4.257483938927381,-0.42777648209743135
strain_087,6.572215094677637,-0.1821362729397976,-1.3117182137787051,-5.1333565362181535,1.2034930387705653,-1.6051389161638996,-6.3273846653308805,-2.179120252893748,2.3211302317321483,2.9953994210372876
strain_088,-4.209285686883401,8.83343710255822,2.316453498623068,-4.606093552682596,6.077683718398934,-0.8744587663661916,-1.1652995367578527,3.085919550039753,0.38087610106264697,0.3647728936604976
strain_089,-2.132892595687831,-5.609919685494519,5.958972177956871,-10.179339789224425,2.5624282081723435,-9.066745589017218,2.221615211019412,-1.67613914655121,-1.5145519615127598,-1.9161483085236768
strain_090,-1.0955097957803746,-1.1972610494148082,1.6264333366599562,0.763329246800342,3.1355985695618447,5.860692388579095,-1.0932270534386686,5.063281756025009,5.891220502538745,-9.547506426359988
strain_091,5.299091507399921,-0.53224048240521,-5.008023559286064,5.871462243925207,2.4799490846200425,5.4429124184480075,0.13520559183818948,4.017402632835349,-3.21428589473774,2.6590555418061026
strain_092,1.951600084853411,-0.1701290744481426,-9.473591375805963,-3.1931168565946226,-0.013130215582269646,-0.5064341141681741,5.3819416254322325,-4.32903323756768,-2.9952700274749784,-4.383801733778534
strain_093,-5.643211052303229,1.865133728634432,5.444015194388062,-5.38291728915454,0.022296912832247037,1.5842184242526527,3.558608369803732,0.8190787086536272,1.2540342250543872,-4.893413920143451
strain_094,3.060299563289043,-3.8708849220317365,1.4083611493360784,-5.441940828697688,-2.2949924126524825,0.7133575047375973,-5.347075683334133,1.6714479033406022,-0.21020436187137345,-4.137424983769443
strain_095,-0.5034902927993672,-0.8801465270437522,-2.8935393334730444,-0.5992667825239142,2.3705809986664965,2.69735867286329,-4.032334965047128,-4.640613546027273,-5.266788707982351,-2.5242886948294347
strain_096,-3.800954884799424,-2.4763939198698584,1.4884212559538805,-2.457931871373662,-0.13425431121288933,-5.524118711653131,-6.911541162998851,2.3607404994183776,4.023231956473825,0.15252142122643012
strain_097,1.7506519596427041,-1.7489198408997773,-3.136961596635974,-0.22479970457275267,-1.8444676820532835,-1.9948930950227357,3.338282921751111,3.55490909024007,0.7727471376886099,3.273614837383096
strain_098,0.2566915982722789,1.4763562116211328,4.996605499598496,0.8308893091859644,-1.1570055647097597,-0.6327202338425406,2.448499410210878,-1.3841383321395015,-2.6386577798539053,3.8459979272213793
strain_099,-0.35257522636232935,-4.406008156759516,3.715024859723958,-5.116374600395411,-3.621168487552614,3.701323969266641,-3.187414807258516,1.1959792767126796,-1.945770218267182,1.0298926557202666
strain_100,-0.9295916714620823,-2.77370394257183,3.842882653863523,3.906242100491415,1.4135004540154361,0.18702932106287537,0.8192991316750381,-5.401839215175736,-1.5859048912367364,0.7168606051855825
